"yr","plntcode","overnightcategory","fuel.general","capacityfactor"
2011,"3602","CT","gas",0.184524424915999
2011,"38","hydro","water",0.344141385399871
2011,"525","coal","coal",1
2011,"54099","ST","petroleum",0.245044344298745
2011,"6122","nuclear","nuclear",0.795467255663142
2011,"6415","hydro","water",0.137744292237443
2011,"758","hydro","water",0.216119583010252
2011,"772","ST","petroleum",1
2011,"8226","coal","coal",0.452116388178032
2011,"869","nuclear","nuclear",1
2011,"976","coal","coal",1
2011,"1001","coal","coal",1
2011,"10504","coal","coal",0.590880159369684
2011,"10606","biomass","biomass",0.960239949374628
2011,"10699","biomass","biomass",0.678047507829038
2011,"1091","coal","coal",1
2011,"1443","ST","gas",0.669266888212909
2011,"1922","nuclear","nuclear",0.606997398591362
2011,"2516","ST","gas",0.939770804573289
2011,"2828","coal","coal",0.936704033631239
2011,"2985","hydro","water",0.351375051888751
2011,"3251","nuclear","nuclear",0.945175032110806
2011,"3459","ST","gas",1
2011,"3576","ST","gas",0.134727020051618
2011,"3602","ST","gas",0.477098772363201
2011,"3925","hydro","water",1
2011,"3948","coal","coal",0.636730888959371
2011,"396","hydro","water",0.535045662100457
2011,"4046","nuclear","nuclear",1
2011,"4195","ST","gas",0.108949386230208
2011,"432","hydro","water",0.221418051627136
2011,"50439","hydro","water",0.42648401826484
2011,"514","hydro","water",0.561921973699474
2011,"54225","ST","gas",0.463761872146119
2011,"6553","CT","gas",0.416295662100457
2011,"765","ST","petroleum",1
2011,"7652","coal","coal",0.196509068189515
2011,"989","hydro","water",0.655869482496195
2011,"10360","coal","coal",1
2011,"10562","biomass","biomass",1
2011,"10795","coal","coal",0.120186189544311
2011,"1328","CT","gas",0.16924497716895
2011,"1439","ST","gas",0.118176293904196
2011,"1590","nuclear","nuclear",0.866424725686635
2011,"1715","nuclear","nuclear",0.933859701818272
2011,"203","ST","gas",0.190763413242009
2011,"2103","coal","coal",1
2011,"2168","coal","coal",1
2011,"2712","coal","coal",1
2011,"2735","hydro","water",0.225435481143244
2011,"2850","coal","coal",1
2011,"3149","coal","coal",1
2011,"3295","CC","gas",0.47340135135811
2011,"3452","ST","gas",0.158245846718113
2011,"3460","ST","gas",0.286526546691736
2011,"3482","ST","gas",0.821840321018403
2011,"3497","coal","coal",0.837709534714431
2011,"3628","ST","gas",0.240299788532076
2011,"3751","nuclear","nuclear",0.99432080664848
2011,"3806","nuclear","nuclear",1
2011,"3845","coal","coal",0.813267877441146
2011,"3935","coal","coal",1
2011,"3995","hydro","water",0.9853228962818
2011,"50229","ST","gas",0.636300521852577
2011,"50308","coal","coal",1
2011,"50732","ST","gas",1
2011,"50846","CT","gas",0.857628487765474
2011,"52006","CC","gas",1
2011,"52105","ST","gas",0.394481382179764
2011,"54795","ST","gas",1
2011,"621","nuclear","nuclear",1
2011,"663","ST","gas",0.200236499238965
2011,"733","ST","gas",0.414356345582373
2011,"754","hydro","water",0.14250738651625
2011,"880","nuclear","nuclear",0.859672002432175
2011,"96","CT","gas",1
2011,"1296","CT","gas",0.206059241196299
2011,"149","hydro","water",0.334909309994926
2011,"1733","coal","coal",1
2011,"1832","coal","coal",0.608996156945391
2011,"2124","hydro","water",0.109452660928597
2011,"2324","coal","coal",1
2011,"2497","nuclear","nuclear",0.772291998411142
2011,"2956","ST","gas",0.680138194293445
2011,"2987","hydro","water",0.287602739726027
2011,"3122","coal","coal",1
2011,"3298","coal","coal",0.492886938849448
2011,"3399","coal","coal",0.563767650158061
2011,"3423","hydro","water",1
2011,"3469","CC","gas",0.358126570207772
2011,"3611","ST","gas",0.111561999610951
2011,"3917","hydro","water",1
2011,"3926","hydro","water",1
2011,"3927","hydro","water",1
2011,"3944","coal","coal",1
2011,"50395","biomass","biomass",0.738071438530447
2011,"50711","coal","coal",0.901011995082543
2011,"50806","biomass","biomass",1
2011,"6142","hydro","water",0.189150684931507
2011,"6306","CT","petroleum",0.34377206609236
2011,"6474","CC","petroleum",0.100605065908503
2011,"703","coal","coal",1
2011,"8059","CC","gas",0.311191938277437
2011,"889","coal","coal",1
2011,"10208","biomass","biomass",1
2011,"10611","biomass","biomass",0.612226227669631
2011,"10686","biomass","biomass",0.466435625053847
2011,"1082","coal","coal",1
2011,"1382","coal","coal",1
2011,"1620","hydro","water",0.423679060665362
2011,"1925","nuclear","nuclear",0.827846625077278
2011,"2167","coal","coal",1
2011,"2589","nuclear","nuclear",1
2011,"2823","coal","coal",1
2011,"3166","nuclear","nuclear",0.926517811054111
2011,"3265","nuclear","nuclear",1
2011,"3548","ST","gas",0.35694931884222
2011,"4078","coal","coal",1
2011,"50625","ST","gas",1
2011,"50743","ST","gas",0.649175913242009
2011,"52140","biomass","biomass",0.838018478404572
2011,"527","coal","coal",1
2011,"54097","biomass","biomass",0.874883526519143
2011,"54780","coal","coal",0.250524664820752
2011,"55245","coal","coal",0.622996131405378
2011,"56080","CT","gas",0.63840107189846
2011,"6704","CT","petroleum",1
2011,"688","ST","gas",0.176458203957382
2011,"75","CT","gas",0.309859164777278
2011,"8004","hydro","water",0.404068819308545
2011,"8011","nuclear","nuclear",0.762770153386465
2011,"8024","nuclear","nuclear",0.93646743609874
2011,"8036","nuclear","nuclear",0.82204664260998
2011,"8068","CT","gas",0.182480753534952
2011,"8102","coal","coal",1
2011,"879","coal","coal",1
2011,"997","coal","coal",0.497616734314223
2011,"1060","nuclear","nuclear",0.876152724438128
2011,"1122","coal","coal",0.615688247045393
2011,"1241","coal","coal",1
2011,"2123","CT","gas",0.110366249409542
2011,"4150","coal","coal",0.75459388085769
2011,"46","nuclear","nuclear",1
2011,"4940","ST","gas",0.450250031374593
2011,"4941","coal","coal",1
2011,"50307","ST","gas",0.436779462926723
2011,"54087","biomass","biomass",0.52206348870866
2011,"54236","ST","gas",0.485264657534247
2011,"54512","ST","gas",0.651333170254403
2011,"54752","biomass","biomass",0.761679287946834
2011,"55396","wind","wind",0.246333194963332
2011,"6098","coal","coal",0.61483755407354
2011,"6131","hydro","water",0.345497828265954
2011,"6133","hydro","water",0.205842319360606
2011,"628","coal","coal",1
2011,"8042","coal","coal",1
2011,"8054","ST","gas",0.21456842478025
2011,"8056","ST","gas",0.130835921364841
2011,"840","hydro","water",1
2011,"994","coal","coal",1
2011,"10398","ST","gas",0.543981088998018
2011,"10698","ST","gas",0.887136605783866
2011,"10700","biomass","biomass",0.318564647921173
2011,"1167","coal","coal",1
2011,"1364","coal","coal",1
2011,"1391","CC","gas",1
2011,"1843","coal","coal",0.506531239901651
2011,"50637","biomass","biomass",1
2011,"50973","CT","gas",0.59358120077877
2011,"54096","ST","gas",0.137343570030752
2011,"54201","coal","coal",1
2011,"54533","coal","coal",0.184841293759513
2011,"56","coal","coal",1
2011,"56785","coal","coal",0.470569870261651
2011,"6000","nuclear","nuclear",1
2011,"6011","nuclear","nuclear",1
2011,"6014","nuclear","nuclear",1
2011,"6016","coal","coal",0.473263804760869
2011,"6086","hydro","water",0.58279327874578
2011,"6110","nuclear","nuclear",0.937573903229481
2011,"6130","hydro","water",0.246005479452055
2011,"6155","coal","coal",1
2011,"6175","hydro","water",0.889638085574159
2011,"6190","ST","gas",0.220738795873499
2011,"6292","CT","gas",0.187507813755782
2011,"6305","CT","petroleum",0.80618145350574
2011,"645","coal","coal",1
2011,"8023","coal","coal",1
2011,"8066","coal","coal",1
2011,"8069","coal","coal",1
2011,"8907","nuclear","nuclear",0.928218230548487
2011,"93","hydro","water",0.915753424657534
2011,"10186","hydro","water",1
2011,"2047","CT","gas",1
2011,"2076","coal","coal",0.975936220992732
2011,"382","hydro","water",1
2011,"50638","biomass","biomass",0.629983162100457
2011,"50969","coal","coal",0.747809097958129
2011,"54531","CT","gas",0.786301369863014
2011,"55257","CT","gas",0.319104180256577
2011,"6051","nuclear","nuclear",1
2011,"6052","coal","coal",0.925184614941867
2011,"613","CC","gas",0.720162879305572
2011,"6147","coal","coal",0.583392572990176
2011,"6149","nuclear","nuclear",0.780887188158256
2011,"6171","hydro","water",0.137323874755382
2011,"6174","hydro","water",0.666869350479918
2011,"6474","CT","petroleum",1
2011,"667","ST","gas",0.218038473782567
2011,"8055","nuclear","nuclear",1
2011,"963","coal","coal",1
2011,"10208","coal","coal",0.255868696155836
2011,"1825","coal","coal",0.37121772260274
2011,"286","geothermal","geothermal",1
2011,"3559","CC","gas",0.11133057236912
2011,"50118","CC","gas",0.634345385133618
2011,"50305","coal","coal",1
2011,"54587","biomass","biomass",0.570623652968037
2011,"54802","biomass","biomass",0.722811193737769
2011,"57967","coal","coal",0.120051312785388
2011,"6061","coal","coal",0.421685388127854
2011,"6094","coal","coal",1
2011,"6101","coal","coal",0.576856095007442
2011,"6113","coal","coal",1
2011,"6138","coal","coal",0.774289659743703
2011,"6146","coal","coal",1
2011,"6159","hydro","water",0.810689823874755
2011,"6172","hydro","water",1
2011,"6181","coal","coal",1
2011,"6193","coal","coal",1
2011,"6243","ST","gas",0.103330071754729
2011,"6246","CC","gas",0.339973216816249
2011,"6249","coal","coal",1
2011,"809","hydro","water",0.724962442428196
2011,"891","coal","coal",0.68626209390673
2011,"96","CC","gas",1
2011,"10328","coal","coal",1
2011,"120","CT","gas",0.269809152456579
2011,"1356","coal","coal",1
2011,"160","coal","coal",0.530031980257857
2011,"162","hydro","water",0.533904109589041
2011,"1904","CC","gas",0.110037156690735
2011,"227","hydro","water",0.610211706102117
2011,"2410","nuclear","nuclear",1
2011,"2465","CC","gas",0.69086201135984
2011,"248","hydro","water",0.610610430185052
2011,"280","hydro","water",0.851359640155387
2011,"2963","coal","coal",1
2011,"3417","hydro","water",0.25188593467422
2011,"3470","coal","coal",1
2011,"4271","coal","coal",0.582797482095029
2011,"439","hydro","water",0.954071893747393
2011,"50188","biomass","biomass",0.68348823086266
2011,"52120","CC","gas",1
2011,"54104","biomass","biomass",1
2011,"54851","CT","gas",0.230720078277886
2011,"6001","nuclear","nuclear",1
2011,"6004","coal","coal",1
2011,"6017","coal","coal",1
2011,"6073","coal","coal",0.321801883280576
2011,"6158","hydro","water",0.268426940639269
2011,"6168","nuclear","nuclear",1
2011,"6433","hydro","water",1
2011,"6504","CT","petroleum",1
2011,"6559","CC","gas",1
2011,"6643","hydro","water",0.378082191780822
2011,"7343","coal","coal",0.762061625998858
2011,"10362","coal","coal",1
2011,"10477","biomass","biomass",0.586373083991739
2011,"10883","ST","gas",0.365009288086343
2011,"161","hydro","water",0.350802546008025
2011,"290","hydro","water",0.712060166532366
2011,"2952","coal","coal",1
2011,"34","hydro","water",0.719442243103513
2011,"3688","hydro","water",0.466438356164384
2011,"3888","hydro","water",1
2011,"50079","hydro","water",0.548923679060665
2011,"50095","hydro","water",0.710045662100457
2011,"50472","MSW","MSW",0.454715226027397
2011,"50489","CC","gas",1
2011,"50813","biomass","biomass",0.354341328997352
2011,"56124","biomass","biomass",0.347094622936742
2011,"56182","biomass","biomass",0.211827625570776
2011,"566","nuclear","nuclear",1
2011,"6009","coal","coal",1
2011,"6030","coal","coal",1
2011,"6045","nuclear","nuclear",1
2011,"6068","coal","coal",1
2011,"6076","coal","coal",1
2011,"6077","coal","coal",1
2011,"6090","coal","coal",1
2011,"6095","coal","coal",1
2011,"6106","coal","coal",0.633175339426679
2011,"6139","coal","coal",1
2011,"6165","coal","coal",1
2011,"6177","coal","coal",1
2011,"6178","coal","coal",0.750125710168914
2011,"6264","coal","coal",0.821774701440112
2011,"6285","CT","petroleum",0.177893148798068
2011,"6639","coal","coal",1
2011,"6644","hydro","water",0.530682135868046
2011,"8219","coal","coal",0.755153365098273
2011,"100","hydro","water",0.294520547945205
2011,"10062","MSW","MSW",0.503015551799798
2011,"10202","coal","coal",0.428878194505818
2011,"10258","hydro","water",0.814916286149163
2011,"10286","hydro","water",0.330930064888248
2011,"159","hydro","water",0.430289193302892
2011,"180","hydro","water",0.702511415525114
2011,"2963","CC","gas",0.541060582430056
2011,"470","coal","coal",1
2011,"50081","hydro","water",0.557337069323371
2011,"50103","hydro","water",0.152497985495568
2011,"50224","CT","gas",0.404079528158295
2011,"50250","biomass","biomass",0.382705272649064
2011,"50545","hydro","water",0.387742194249044
2011,"50811","biomass","biomass",0.57773194963332
2011,"54091","biomass","biomass",0.29874198837692
2011,"54409","ST","petroleum",0.584311806914547
2011,"6018","coal","coal",0.723493314421733
2011,"6021","coal","coal",1
2011,"6064","coal","coal",0.604032042198079
2011,"6085","coal","coal",0.886551496388902
2011,"6141","hydro","water",0.44850706998693
2011,"6204","coal","coal",1
2011,"6248","coal","coal",0.605293017080089
2011,"6254","coal","coal",0.534950881318168
2011,"6299","CT","petroleum",0.205707762557078
2011,"663","coal","coal",0.492988171931378
2011,"6645","hydro","water",0.642897006595637
2011,"6646","hydro","water",0.612114293621143
2011,"6647","hydro","water",0.376869012445161
2011,"6648","coal","coal",0.889851779863215
2011,"6768","coal","coal",0.803825338091989
2011,"688","CT","gas",0.148533390935248
2011,"78","hydro","water",0.77003410059676
2011,"819","hydro","water",0.721082191780822
2011,"8222","coal","coal",0.772875722983257
2011,"10003","coal","coal",1
2011,"10072","ST","gas",0.449975622146119
2011,"10093","CT","petroleum",0.51613551369863
2011,"10120","biomass","biomass",0.232229130490707
2011,"10223","coal","coal",0.649704539349987
2011,"10391","CT","gas",0.824771689497717
2011,"10546","hydro","water",0.234398782343988
2011,"10789","CC","gas",0.376446243686419
2011,"10878","geothermal","geothermal",0.844748858447489
2011,"1483","hydro","water",1
2011,"1979","coal","coal",0.684087915442439
2011,"313","hydro","water",0.362080817007905
2011,"314","hydro","water",0.347288812785388
2011,"316","hydro","water",0.480096696212732
2011,"3604","CC","gas",0.493607305936073
2011,"363","hydro","water",0.263956400058919
2011,"390","hydro","water",0.439393074581431
2011,"4213","hydro","water",0.258135367897809
2011,"4214","hydro","water",0.382710316538968
2011,"4258","hydro","water",0.393659992975062
2011,"4259","coal","coal",0.438599792444998
2011,"428","hydro","water",0.333925249450364
2011,"436","hydro","water",1
2011,"50218","hydro","water",0.222195042400522
2011,"50240","coal","coal",0.608422120750888
2011,"50252","coal","coal",0.279224684394306
2011,"50333","hydro","water",0.737131849315068
2011,"50386","wind","wind",0.247267408675799
2011,"50530","CT","gas",0.729793873668189
2011,"50544","hydro","water",0.845034246575342
2011,"50620","biomass","biomass",0.586327064808139
2011,"52085","CT","gas",0.68709493297982
2011,"52104","CT","gas",0.78454116953896
2011,"52148","ST","gas",0.262578767123288
2011,"54721","hydro","water",0.5446778026279
2011,"55090","biomass","biomass",0.664954337899543
2011,"56694","hydro","water",0.326558874167228
2011,"59","coal","coal",0.575497375884755
2011,"6006","hydro","water",0.581035778278712
2011,"6031","coal","coal",0.667435909931058
2011,"6038","nuclear","nuclear",1
2011,"6040","nuclear","nuclear",1
2011,"6055","coal","coal",1
2011,"6137","coal","coal",0.886407992245019
2011,"6152","nuclear","nuclear",1
2011,"6170","coal","coal",1
2011,"6179","coal","coal",1
2011,"6183","coal","coal",0.82134909232654
2011,"6196","hydro","water",0.750526160321973
2011,"6213","coal","coal",1
2011,"676","coal","coal",0.425461641576359
2011,"6772","coal","coal",0.736655686262465
2011,"7012","hydro","water",0.564954337899543
2011,"72","hydro","water",0.1620100366201
2011,"7232","CT","gas",0.656802482144948
2011,"841","hydro","water",0.655436643835616
2011,"844","hydro","water",0.697959474885845
2011,"88","hydro","water",0.228608298590431
2011,"10128","hydro","water",0.330707762557078
2011,"10167","coal","coal",0.497271539293439
2011,"10436","CT","gas",1
